Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Ascoli,HomeTeam_Atalanta,HomeTeam_Bari,HomeTeam_Benevento,HomeTeam_Bologna,HomeTeam_Brescia,HomeTeam_Cagliari,HomeTeam_Carpi,HomeTeam_Catania,HomeTeam_Cesena,HomeTeam_Chievo,HomeTeam_Cremonese,HomeTeam_Crotone,HomeTeam_Empoli,HomeTeam_Fiorentina,HomeTeam_Frosinone,HomeTeam_Genoa,HomeTeam_Inter,HomeTeam_Juventus,HomeTeam_Lazio,HomeTeam_Lecce,HomeTeam_Livorno,HomeTeam_Messina,HomeTeam_Milan,HomeTeam_Monza,HomeTeam_Napoli,HomeTeam_Novara,HomeTeam_Palermo,HomeTeam_Parma,HomeTeam_Pescara,HomeTeam_Reggina,HomeTeam_Roma,HomeTeam_Salernitana,HomeTeam_Sampdoria,HomeTeam_Sassuolo,HomeTeam_Siena,HomeTeam_Spal,HomeTeam_Spezia,HomeTeam_Torino,HomeTeam_Treviso,HomeTeam_Udinese,HomeTeam_Venezia,HomeTeam_Verona,AwayTeam_Ascoli,AwayTeam_Atalanta,AwayTeam_Bari,AwayTeam_Benevento,AwayTeam_Bologna,AwayTeam_Brescia,AwayTeam_Cagliari,AwayTeam_Carpi,AwayTeam_Catania,AwayTeam_Cesena,AwayTeam_Chievo,AwayTeam_Cremonese,AwayTeam_Crotone,AwayTeam_Empoli,AwayTeam_Fiorentina,AwayTeam_Frosinone,AwayTeam_Genoa,AwayTeam_Inter,AwayTeam_Juventus,AwayTeam_Lazio,AwayTeam_Lecce,AwayTeam_Livorno,AwayTeam_Messina,AwayTeam_Milan,AwayTeam_Monza,AwayTeam_Napoli,AwayTeam_Novara,AwayTeam_Palermo,AwayTeam_Parma,AwayTeam_Pescara,AwayTeam_Reggina,AwayTeam_Roma,AwayTeam_Salernitana,AwayTeam_Sampdoria,AwayTeam_Sassuolo,AwayTeam_Siena,AwayTeam_Spal,AwayTeam_Spezia,AwayTeam_Torino,AwayTeam_Treviso,AwayTeam_Udinese,AwayTeam_Venezia,AwayTeam_Verona
2005-09-17,Inter,Lecce,3,0,2,2,0,2,12,7,16,19,5,3,1,1,0,0,1.22,5.5,13.0,1.22,4.8,9.5,1.22,5.0,9.5,1,5,9,1499.59157410193,1490.40842589807,5,1,3,2,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,1,1,0.09384615384615384,0.12842105263157894,0.12842105263157894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-17,Parma,Empoli,1,0,2,1,0,2,27,16,22,19,10,7,1,0,0,0,1.8,3.1,5.0,1.85,2.8,4.2,1.7,3.0,5.0,1,5,9,1489.59157410193,1480.6641633125025,1,0,2,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,2,0.36,0.44047619047619047,0.33999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Sampdoria,Milan,2,1,2,1,1,1,7,12,20,16,4,7,3,1,0,0,4.5,3.2,1.83,4.2,2.8,1.85,4.0,3.0,1.83,1,6,9,1500.1479205774972,1510.40842589807,4,4,4,2,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,1,1,0,0,2.459016393442623,2.27027027027027,2.1857923497267757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Siena,Palermo,1,2,0,1,1,1,10,14,13,15,4,6,3,2,0,0,2.6,2.87,2.6,2.7,2.7,2.6,2.6,2.8,2.6,1,6,9,1499.59157410193,1510.40842589807,3,4,4,3,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,1,1,0,1.0,1.0384615384615385,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Livorno,Roma,0,0,1,0,0,1,6,8,17,13,5,3,2,2,0,0,3.4,3.0,2.2,2.8,2.9,2.3,3.0,3.0,2.2,1,6,9,1519.3358366874975,1500.1479205774972,3,3,1,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0,1.0,1.0,2,0,0,1,1.5454545454545452,1.2173913043478262,1.3636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Reggina,Chievo,1,3,0,1,1,1,16,8,11,12,5,3,3,2,0,1,2.37,2.87,3.25,2.3,2.7,3.0,2.2,2.87,3.1,1,6,9,1479.8520794225028,1500.40842589807,2,1,6,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,2,0,0.7292307692307692,0.7666666666666666,0.7096774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Juventus,Ascoli,2,1,2,2,1,2,17,12,18,16,8,6,2,2,0,0,1.16,6.5,15.0,1.17,5.5,11.0,1.14,6.0,12.0,1,6,9,1519.3358366874975,1499.59157410193,5,1,0,1,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,2,0,0,0,0.07733333333333332,0.10636363636363635,0.09499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Fiorentina,Udinese,4,2,2,2,1,2,11,14,24,21,4,3,0,3,0,0,2.2,3.0,3.4,2.2,2.7,3.3,2.2,2.8,3.2,1,6,9,1509.3358366874975,1519.8520794225028,4,2,3,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0,1.0,1.0,1,2,0,0,0.6470588235294118,0.6666666666666667,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-09-18,Cagliari,Messina,1,1,1,1,1,1,16,8,20,25,8,4,1,4,0,0,2.1,2.9,3.8,2.1,2.8,3.3,2.0,2.87,3.6,1,6,9,1490.6641633125025,1490.6641633125025,2,2,3,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1,0.5526315789473685,0.6363636363636365,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Lazio,Treviso,3,1,2,2,1,2,13,5,23,23,7,1,0,0,0,1,1.61,3.4,6.0,1.6,3.3,4.8,1.53,3.25,6.0,1,6,9,1509.3358366874975,1480.6641633125025,2,0,1,4,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,1,0,0,2,0.26833333333333337,0.33333333333333337,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-09-21,Ascoli,Siena,1,1,1,0,1,0,7,8,28,19,3,3,1,2,0,0,2.3,2.9,3.25,2.4,2.7,2.9,2.3,2.9,2.9,1,2,9,1487.3218550154586,1492.6772052357003,2,4,3,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,2,0.7076923076923076,0.8275862068965517,0.793103448275862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005-09-21,Chievo,Inter,0,1,0,0,0,1,6,17,22,18,1,7,2,2,0,0,5.5,3.1,1.72,4.2,3.1,1.75,4.8,3.0,1.72,1,2,9,1507.0714000314752,1512.1475438310085,4,8,2,3,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,2,1,0,0,3.197674418604651,2.4,2.7906976744186047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Empoli,Cagliari,3,1,2,0,1,0,8,9,22,16,8,5,3,2,0,0,2.3,2.9,3.3,2.3,2.7,3.0,2.3,2.9,2.9,1,2,9,1468.1013150383992,1493.4654633085602,0,3,6,4,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,3,1,0.6969696969696969,0.7666666666666666,0.793103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Lecce,Fiorentina,1,3,0,1,0,2,10,14,18,16,2,6,3,1,1,0,3.75,3.0,2.1,2.8,2.8,2.4,3.2,3.0,2.1,1,2,9,1477.8524561689915,1522.4136372969876,1,8,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,2,2,0,1.7857142857142856,1.1666666666666667,1.5238095238095237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Messina,Livorno,0,0,1,0,0,1,10,5,16,13,7,1,1,0,0,0,2.2,2.87,3.6,2.2,2.7,3.2,2.1,3.0,3.2,1,2,9,1487.8628633164449,1521.62073825519,3,3,4,1,0.0,1.0,0.0,1.0,0,0.0,0.0,0,0,0.0,1.0,0,2,1,0,0.6111111111111112,0.6875,0.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Milan,Lazio,2,0,2,2,0,2,12,8,17,14,5,2,0,1,0,0,1.4,4.0,9.0,1.4,3.7,6.5,1.36,3.75,8.0,1,2,9,1497.3372902418594,1521.3604659695773,5,5,4,2,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,2,1,0,0.15555555555555556,0.21538461538461537,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Palermo,Reggina,1,0,2,0,0,1,16,8,17,19,10,5,2,4,0,0,1.44,3.8,7.0,1.4,3.7,6.5,1.44,3.5,7.0,1,2,9,1517.3227947642997,1473.1891052890976,6,3,4,9,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,2,0,0,3,0.2057142857142857,0.21538461538461537,0.2057142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Roma,Parma,4,1,2,3,1,2,18,8,17,14,7,6,2,3,0,0,1.57,3.6,6.0,1.6,3.3,4.8,1.53,3.5,5.5,1,2,9,1497.8630190098047,1502.1544223760334,3,2,1,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,1,0,0.26166666666666666,0.33333333333333337,0.2781818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Treviso,Sampdoria,0,2,0,0,1,0,11,9,15,12,3,5,3,0,0,0,3.75,3.0,2.0,3.1,2.8,2.2,3.4,3.0,2.0,1,2,9,1468.6395340304227,1513.2190562337078,1,6,7,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,2,3,0,1.875,1.409090909090909,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005-09-21,Udinese,Juventus,0,1,0,0,1,0,6,7,24,18,3,1,3,1,0,0,4.0,3.0,2.0,3.6,3.0,1.9,4.0,2.87,1.9,1,2,9,1506.7742788130126,1531.605555773969,4,7,4,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0,1.0,1.0,0,3,1,0,2.0,1.8947368421052633,2.1052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-24,Reggina,Udinese,2,0,2,1,0,2,6,7,20,26,4,7,4,3,0,1,3.5,3.0,2.2,2.9,2.8,2.3,3.0,3.0,2.2,1,5,9,1461.5948599453943,1500.2201928022187,3,4,10,5,0.0,0.5,0.0,0.5,0,0.0,0.0,0,0,0.0,1.0,0,0,4,2,1.5909090909090908,1.2608695652173914,1.3636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-09-24,Parma,Juventus,1,2,0,1,1,1,5,8,27,27,2,5,3,3,0,0,6.0,3.4,1.61,4.4,3.1,1.7,5.5,3.3,1.57,1,5,9,1489.2396967797395,1538.159641784763,3,8,6,1,0.5,1.0,0.5,1.0,0,0.0,0.0,0,0,1.0,2.0,0,4,1,0,3.7267080745341614,2.588235294117647,3.503184713375796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-25,Cagliari,Roma,0,0,1,0,0,1,8,12,12,17,2,3,2,2,0,0,3.75,3.2,2.0,3.2,2.9,2.1,3.2,2.9,2.15,1,6,9,1480.0060403972855,1510.7777446060986,4,7,7,2,0.0,0.5,0.0,0.5,0,0.0,0.0,0,0,0.0,1.0,0,1,2,0,1.875,1.5238095238095237,1.488372093023256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-09-25,Empoli,Lecce,1,0,2,0,0,1,5,12,21,24,3,5,1,4,0,0,2.0,3.2,3.75,2.0,2.9,3.4,2.15,2.9,3.2,1,6,9,1481.560737949674,1471.7886897461165,3,2,7,8,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,1,0,0,3,0.5333333333333333,0.5882352941176471,0.6718749999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-25,Inter,Fiorentina,1,0,2,1,0,2,17,4,26,20,6,3,2,3,0,0,1.61,3.4,6.0,1.65,3.2,4.6,1.5,3.4,6.0,1,6,9,1519.2121640987127,1528.4774037198627,9,11,3,6,1.0,0.5,1.0,0.5,0,0.0,0.0,0,0,2.0,1.0,2,3,0,0,0.26833333333333337,0.358695652173913,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-25,Lazio,Palermo,4,2,2,0,1,0,8,10,23,21,8,7,2,3,0,0,2.6,2.9,2.9,2.4,2.8,2.8,2.2,3.0,3.0,1,6,9,1507.9350655562996,1528.917040108003,5,7,4,4,1.0,0.5,1.0,0.5,0,0.0,0.0,0,0,2.0,1.0,0,3,1,0,0.896551724137931,0.8571428571428572,0.7333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-25,Livorno,Ascoli,2,0,2,0,0,1,9,5,10,15,4,3,0,2,0,1,1.72,3.1,5.5,1.75,3.0,4.4,1.66,3.3,4.5,1,6,9,1517.9504405587304,1490.2645767849406,3,3,1,4,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,2,0,0,1,0.31272727272727274,0.3977272727272727,0.3688888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-25,Sampdoria,Chievo,1,2,0,0,1,0,8,10,18,26,6,7,2,4,0,0,1.66,3.2,6.0,1.6,3.2,5.0,1.57,3.3,5.5,1,6,9,1519.2823765595328,1500.006779763771,8,4,5,3,1.0,0.5,1.0,0.5,0,0.0,0.0,0,0,2.0,1.0,3,0,0,1,0.27666666666666667,0.32,0.28545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-25,Siena,Messina,4,2,2,3,1,2,12,6,17,16,6,2,1,2,0,0,2.2,3.0,3.4,2.2,2.7,3.2,2.05,3.0,3.3,1,6,9,1489.7344834662183,1491.5331610129044,5,3,7,4,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,2,1,0.6470588235294118,0.6875,0.6212121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-25,Treviso,Milan,0,2,0,0,1,0,6,12,22,13,4,2,3,0,0,0,9.0,4.33,1.36,6.5,3.7,1.4,9.0,3.75,1.33,1,6,9,1462.5762137045976,1510.762690655137,1,7,9,4,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,4,0,6.617647058823529,4.642857142857143,6.7669172932330826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01,Chievo,Treviso,0,0,1,0,0,1,11,7,24,22,6,4,3,2,0,0,1.53,3.5,7.0,1.55,3.4,5.0,1.53,3.5,5.5,1,5,10,1507.72427023271,1456.600260771728,6,1,4,11,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,1,0,0,5,0.21857142857142858,0.31,0.2781818181818182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005-10-01,Udinese,Lazio,3,0,2,0,0,1,19,6,18,25,10,1,2,3,0,0,1.9,3.1,4.33,2.0,2.8,3.6,1.9,3.0,3.75,1,5,10,1486.4292989421904,1521.2829733388683,4,9,7,6,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,0,1,3,0,0.4387990762124711,0.5555555555555556,0.5066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-02,Roma,Siena,2,3,0,0,1,0,15,5,19,17,14,5,2,3,0,1,1.53,3.5,7.0,1.5,3.4,5.6,1.44,3.5,7.0,1,6,10,1507.1820510701461,1502.5834215059444,7,9,2,9,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,1,1,0,0,0.21857142857142858,0.26785714285714285,0.2057142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005-10-02,Palermo,Empoli,2,2,1,1,2,0,21,5,13,11,11,0,0,2,0,0,1.53,3.5,7.0,1.55,3.3,5.2,1.5,3.3,6.5,1,6,10,1515.5691323254343,1494.100858256993,9,4,8,7,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,2,1,0,0.21857142857142858,0.2980769230769231,0.23076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
