Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Alaves,HomeTeam_Almeria,HomeTeam_Ath Bilbao,HomeTeam_Ath Madrid,HomeTeam_Barcelona,HomeTeam_Betis,HomeTeam_Cadiz,HomeTeam_Celta,HomeTeam_Cordoba,HomeTeam_Eibar,HomeTeam_Elche,HomeTeam_Espanol,HomeTeam_Getafe,HomeTeam_Gimnastic,HomeTeam_Girona,HomeTeam_Granada,HomeTeam_Hercules,HomeTeam_Huesca,HomeTeam_La Coruna,HomeTeam_Las Palmas,HomeTeam_Leganes,HomeTeam_Levante,HomeTeam_Malaga,HomeTeam_Mallorca,HomeTeam_Murcia,HomeTeam_Numancia,HomeTeam_Osasuna,HomeTeam_Real Madrid,HomeTeam_Recreativo,HomeTeam_Santander,HomeTeam_Sevilla,HomeTeam_Sociedad,HomeTeam_Sp Gijon,HomeTeam_Tenerife,HomeTeam_Valencia,HomeTeam_Valladolid,HomeTeam_Vallecano,HomeTeam_Villarreal,HomeTeam_Xerez,HomeTeam_Zaragoza,AwayTeam_Alaves,AwayTeam_Almeria,AwayTeam_Ath Bilbao,AwayTeam_Ath Madrid,AwayTeam_Barcelona,AwayTeam_Betis,AwayTeam_Cadiz,AwayTeam_Celta,AwayTeam_Cordoba,AwayTeam_Eibar,AwayTeam_Elche,AwayTeam_Espanol,AwayTeam_Getafe,AwayTeam_Gimnastic,AwayTeam_Girona,AwayTeam_Granada,AwayTeam_Hercules,AwayTeam_Huesca,AwayTeam_La Coruna,AwayTeam_Las Palmas,AwayTeam_Leganes,AwayTeam_Levante,AwayTeam_Malaga,AwayTeam_Mallorca,AwayTeam_Murcia,AwayTeam_Numancia,AwayTeam_Osasuna,AwayTeam_Real Madrid,AwayTeam_Recreativo,AwayTeam_Santander,AwayTeam_Sevilla,AwayTeam_Sociedad,AwayTeam_Sp Gijon,AwayTeam_Tenerife,AwayTeam_Valencia,AwayTeam_Valladolid,AwayTeam_Vallecano,AwayTeam_Villarreal,AwayTeam_Xerez,AwayTeam_Zaragoza
2005-09-17,Mallorca,Sociedad,5,2,2,1,2,0,21,7,11,19,11,6,0,3,0,0,2.3,3.2,3.0,2.2,3.0,2.9,2.15,3.1,3.0,1,5,9,1480.1170439834336,1500.40842589807,0,2,3,4,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,2,0,0.7666666666666666,0.7586206896551725,0.7166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2005-09-17,Valencia,La Coruna,2,2,1,0,1,0,17,11,22,13,7,3,3,3,1,1,2.0,3.2,3.75,1.9,3.1,3.5,1.83,3.2,3.75,1,5,9,1509.59157410193,1519.8829560165664,3,2,2,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0,1.0,1.0,1,2,0,0,0.5333333333333333,0.5428571428571428,0.48800000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Espanol,Real Madrid,1,0,2,0,0,1,13,28,16,16,4,8,2,2,0,2,4.0,3.3,1.9,3.5,3.1,1.9,3.75,3.3,1.8,1,6,9,1499.8520794225028,1500.1479205774972,2,4,3,4,0.0,1.0,0.0,1.0,0,0.0,0.0,0,0,0.0,1.0,1,0,0,1,2.1052631578947367,1.842105263157895,2.0833333333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Osasuna,Sevilla,1,0,2,0,0,1,10,15,21,26,1,7,3,4,1,1,2.5,3.2,2.75,2.4,3.0,2.6,2.37,3.1,2.62,1,6,9,1499.3358366874975,1509.3358366874975,2,2,2,1,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,1,1,0,0.9090909090909091,0.923076923076923,0.9045801526717557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005-09-18,Cadiz,Villarreal,1,1,1,1,1,1,9,9,19,25,5,2,1,4,0,0,3.0,3.2,2.3,2.6,3.0,2.4,2.75,3.1,2.3,1,6,9,1499.8520794225028,1490.6641633125025,2,2,2,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0,1,1.3043478260869565,1.0833333333333335,1.1956521739130437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-09-18,Celta,Santander,0,1,0,0,0,1,15,12,15,28,6,3,1,7,0,0,1.8,3.4,4.5,1.85,3.1,3.6,1.72,3.2,4.33,1,6,9,1519.8520794225028,1480.1479205774972,5,0,2,2,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,2,0,0,2,0.4,0.513888888888889,0.3972286374133949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005-09-18,Ath Madrid,Barcelona,2,1,2,1,1,1,16,18,22,17,5,7,2,2,1,0,3.75,3.2,2.0,3.2,3.1,2.0,3.1,3.1,2.1,1,6,9,1490.1170439834336,1509.8829560165664,0,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,1,0,1.875,1.6,1.4761904761904763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Ath Bilbao,Malaga,1,2,0,0,0,1,14,9,16,14,1,2,2,3,0,0,1.72,3.3,5.0,1.75,3.2,4.0,1.66,3.3,4.5,1,6,9,1509.8520794225028,1480.1479205774972,4,1,1,4,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,1,0,0,2,0.344,0.4375,0.3688888888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Alaves,Getafe,3,4,0,2,3,0,16,11,20,25,2,9,2,5,0,0,2.2,3.25,3.2,2.1,3.0,3.1,2.0,3.1,3.3,1,6,9,1489.59157410193,1510.1479205774972,1,3,2,1,0.0,1.0,0.0,1.0,0,0.0,0.0,0,0,0.0,1.0,0,1,1,0,0.6875,0.6774193548387097,0.6060606060606061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-18,Betis,Zaragoza,0,0,1,0,0,1,16,10,23,21,4,2,2,5,0,0,1.8,3.3,4.5,1.75,3.2,4.0,1.72,3.2,4.33,1,6,9,1500.6641633125025,1500.40842589807,1,2,1,2,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,1,0,0,0,0.4,0.4375,0.3972286374133949,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-09-21,Barcelona,Valencia,2,2,1,1,0,2,10,5,30,25,7,0,3,2,0,0,1.57,3.6,6.0,1.55,3.5,4.8,1.61,3.3,5.0,1,2,9,1496.5661625669184,1512.6635146149376,3,5,2,4,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,1,1,0,0.26166666666666666,0.3229166666666667,0.322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005-09-21,Getafe,Mallorca,1,1,1,1,0,2,16,12,24,17,3,4,3,2,0,0,1.9,3.25,4.0,1.9,3.1,3.5,1.9,3.25,3.4,1,2,9,1516.8108947109024,1493.4472910773975,7,5,4,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2,1,0,0,0.475,0.5428571428571428,0.5588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,La Coruna,Betis,1,1,1,1,1,1,17,11,21,19,5,1,5,5,0,0,2.0,3.3,3.5,2.0,3.1,3.2,1.95,3.1,3.5,1,2,9,1516.8110155035588,1503.458678812372,4,1,2,1,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,2,1,0,0,0.5714285714285714,0.625,0.5571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Malaga,Alaves,0,0,1,0,0,1,13,6,25,14,4,5,2,2,1,0,1.83,3.3,4.33,1.9,3.1,3.5,1.72,3.3,4.2,1,2,9,1488.1518075396227,1482.9285999685248,3,4,5,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0,2,0.42263279445727486,0.5428571428571428,0.4095238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Santander,Espanol,1,0,2,0,0,1,13,11,19,19,7,4,3,5,0,1,2.3,3.25,2.87,2.4,3.0,2.6,2.3,3.2,2.62,1,2,9,1488.4296821957437,1512.66122434285,1,3,2,3,0.0,1.0,0.0,1.0,0,0.0,0.0,0,0,0.0,1.0,1,2,0,0,0.8013937282229964,0.923076923076923,0.8778625954198472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Sevilla,Cadiz,0,0,1,0,0,1,25,3,20,17,14,6,3,6,0,0,1.57,3.6,6.0,1.6,3.4,4.6,1.5,3.4,6.0,1,2,9,1496.27149334312,1502.407920885061,2,3,2,3,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0,1.0,1.0,0,1,1,0,0.26166666666666666,0.3478260869565218,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Sociedad,Ath Madrid,3,2,2,0,2,0,21,14,16,25,7,4,2,3,0,0,2.37,3.2,2.8,2.5,3.0,2.5,2.25,3.2,2.75,1,2,9,1487.078178804106,1503.4338374330816,4,2,9,2,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,1,1,0,0.8464285714285715,1.0,0.8181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Villarreal,Celta,1,2,0,0,1,0,14,11,17,16,3,5,1,2,0,0,1.66,3.6,5.0,1.75,3.2,4.0,1.66,3.3,4.5,1,2,9,1488.1083218499443,1511.5703178042563,3,5,4,3,0.0,1.0,0.0,1.0,0,0.0,0.0,0,0,0.0,1.0,0,0,1,1,0.33199999999999996,0.4375,0.3688888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-21,Zaragoza,Osasuna,3,1,2,0,0,1,22,6,20,17,3,1,2,3,0,0,1.8,3.25,4.33,1.9,3.1,3.5,1.72,3.25,4.2,1,2,9,1497.6139103982005,1512.400180031875,2,3,2,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0.41570438799076215,0.5428571428571428,0.4095238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-22,Real Madrid,Ath Bilbao,3,1,2,0,1,0,16,21,19,20,6,4,1,5,1,0,1.44,4.0,7.5,1.5,3.7,5.0,1.4,3.75,7.0,1,3,9,1487.33877565715,1501.8481924603773,4,5,5,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,1,0.192,0.3,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-24,Zaragoza,La Coruna,1,1,1,1,1,1,15,16,22,15,8,7,2,1,0,0,2.4,3.25,2.8,2.4,3.0,2.6,2.3,3.2,2.62,1,5,9,1510.8025451739256,1519.2544861969538,5,5,3,3,0.5,0.5,0.5,0.5,0,0.0,0.0,0,0,1.0,1.0,1,2,0,0,0.8571428571428572,0.923076923076923,0.8778625954198472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-24,Valencia,Sociedad,2,1,2,1,0,2,11,11,20,12,5,8,2,1,0,0,1.5,3.75,7.0,1.55,3.5,4.8,1.44,3.5,7.0,1,5,9,1509.441021520542,1500.3073329129222,7,7,6,11,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,1,1,0,0,0.21428571428571427,0.3229166666666667,0.2057142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2005-09-24,Ath Madrid,Getafe,0,1,0,0,0,1,12,12,21,27,8,2,3,4,0,1,1.66,3.4,5.5,1.75,3.2,4.0,1.61,3.3,5.0,1,5,9,1490.2046833242655,1518.9815768065735,4,8,5,5,0.5,1.0,0.5,1.0,0,0.0,0.0,0,0,1.0,2.0,0,2,1,0,0.3018181818181818,0.4375,0.322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-24,Betis,Barcelona,1,4,0,1,1,1,9,23,19,17,1,7,4,2,1,0,3.4,3.25,2.1,3.1,3.0,2.1,3.0,3.2,2.1,1,5,9,1501.015208118977,1499.788655661314,2,5,2,4,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,1,0,0,1,1.6190476190476188,1.4761904761904763,1.4285714285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-24,Espanol,Villarreal,1,2,0,0,1,0,9,13,9,12,8,3,1,1,0,0,2.3,3.2,3.0,2.3,3.0,2.7,2.25,3.2,2.75,1,5,9,1499.230531431289,1481.5194575108028,3,4,4,6,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,1,2,0.7666666666666666,0.8518518518518517,0.8181818181818182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2005-09-25,Alaves,Real Madrid,0,3,0,0,0,1,17,20,17,24,7,10,1,3,0,0,6.0,3.4,1.61,4.4,3.3,1.65,5.0,3.3,1.61,1,6,9,1480.266414061481,1500.5202503351634,4,7,6,6,0.0,0.5,0.0,0.5,0,0.0,0.0,0,0,0.0,1.0,0,1,2,0,3.7267080745341614,2.666666666666667,3.105590062111801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-25,Ath Bilbao,Santander,0,0,1,0,0,1,17,5,16,29,17,5,3,6,0,0,1.72,3.3,5.0,1.75,3.2,4.0,1.7,3.3,4.33,1,6,9,1488.666717782364,1501.8603751073047,6,2,6,2,0.5,0.5,0.5,0.5,0,0.0,0.0,0,0,1.0,1.0,0,2,2,0,0.344,0.4375,0.3926096997690531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005-09-25,Celta,Sevilla,2,1,2,2,0,2,12,9,22,24,4,6,2,5,0,0,2.2,3.2,3.25,2.2,3.0,2.9,2.25,3.1,2.8,1,6,9,1518.1591821433979,1499.2347359291164,7,2,4,2,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,1,0,0,1,0.676923076923077,0.7586206896551725,0.8035714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005-09-25,Mallorca,Malaga,1,4,0,0,2,0,14,9,24,22,8,2,0,1,0,0,2.1,3.25,3.4,2.0,3.1,3.2,2.0,3.2,3.2,1,6,9,1491.2766089817264,1490.8139934466665,6,3,6,5,0.5,0.5,0.5,0.5,0,0.0,0.0,0,0,1.0,1.0,1,1,0,0,0.6176470588235294,0.625,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-25,Osasuna,Cadiz,2,0,2,1,0,2,19,3,27,13,5,5,4,2,0,0,1.9,3.25,4.0,1.8,3.1,3.8,1.8,3.25,3.8,1,6,9,1499.2115452561497,1499.4446782990647,4,3,5,3,1.0,0.5,1.0,0.5,0,0.0,0.0,0,0,2.0,1.0,0,1,1,0,0.475,0.4736842105263158,0.4736842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01,Barcelona,Zaragoza,2,2,1,0,0,1,22,7,16,23,1,2,4,3,0,1,1.33,4.5,9.5,1.3,4.2,8.0,1.33,4.0,8.0,1,5,10,1507.019920425011,1513.826460833104,9,6,5,4,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,1,1,0,0,0.14,0.1625,0.16625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-10-01,Getafe,Valencia,2,1,2,1,1,1,12,9,25,24,2,0,1,4,0,1,2.6,3.2,2.62,2.7,3.0,2.5,2.62,3.1,2.37,1,5,10,1525.4359781810867,1521.9983217617992,9,9,5,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,3,2,0,0,0.9923664122137404,1.08,1.1054852320675106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005-10-02,Sevilla,Espanol,1,1,1,0,1,0,12,8,13,11,9,2,3,1,0,0,1.9,3.25,4.0,1.9,3.1,3.5,1.8,3.3,3.75,1,6,10,1486.9426482404072,1491.5556814092542,3,4,4,6,0.5,0.5,0.5,0.5,0,0.0,0.0,0,0,1.0,1.0,0,0,2,2,0.475,0.5428571428571428,0.48000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-02,Villarreal,Ath Bilbao,3,1,2,1,1,1,19,10,11,15,7,2,3,3,0,1,1.83,3.3,4.33,1.75,3.2,4.3,1.8,3.1,4.0,1,6,10,1489.1943075328375,1491.8141141416859,6,6,7,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,0,0,2,0.42263279445727486,0.4069767441860465,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-02,Sociedad,Betis,1,1,1,0,1,0,16,11,14,25,4,5,2,2,0,0,2.5,3.2,2.75,2.3,3.0,2.7,2.05,3.2,3.1,1,6,10,1487.7500326716652,1493.78394335528,8,3,13,6,1.0,0.0,1.0,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,1,1,0.9090909090909091,0.8518518518518517,0.6612903225806451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-02,Santander,Alaves,1,2,0,0,1,0,9,9,26,9,6,2,3,1,0,0,1.9,3.25,4.0,1.85,3.1,3.6,1.83,3.2,3.75,1,6,10,1498.7129787479828,1473.5957003204835,2,4,2,9,0.5,0.0,0.5,0.0,0,0.0,0.0,0,0,1.0,0.0,2,0,0,3,0.475,0.513888888888889,0.48800000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
